0.785388128,0.79,Mean:,0.63
0.7894736842105263,0.79,Stdev:,0.30
0.9285714285714286,0.93,,
0.8518518518518519,0.85,,
0.78,0.78,,
0.9333333333333333,0.93,,
0.50,0.50,,
0.88,0.88,,
0.88,0.88,,
0.9032258064516129,0.90,,
0.88,0.88,,
0.7272727272727273,0.73,,
0.7727272727272727,0.77,,
0.8529411764705882,0.85,,
0.9333333333333333,0.93,,
0.7547169811320755,0.75,,
0.65,0.65,,
0.7530487804878049,0.75,,
0.5909090909090908,0.59,,
0.25,0.25,,
0.44999999999999996,0.45,,
0.8064516129032258,0.81,,
0.6571428571428571,0.66,,
0.4666666666666667,0.47,,
0.4666666666666667,0.47,,
0.3666666666666667,0.37,,
0.3666666666666667,0.37,,
0.9285714285714286,0.93,,
0.8148148148148149,0.81,,
0.6799999999999999,0.68,,
0.2666666666666667,0.27,,
0.96,0.96,,
0.5909090909090908,0.59,,
0.7272727272727273,0.73,,
0.8666666666666667,0.87,,
0.8947368421052632,0.89,,
0.8260869565217391,0.83,,
0.9333333333333333,0.93,,
0.4666666666666667,0.47,,
0.76,0.76,,
0.55,0.55,,
0.9032258064516129,0.90,,
0.80,0.80,,
0.60,0.60,,
0.60,0.60,,
0.80,0.80,,
0.7358490566037736,0.74,,
0.00,0.00,,
0.7407407407407407,0.74,,
0.80,0.80,,
0.84,0.84,,
0.7727272727272727,0.77,,
0.7272727272727273,0.73,,
0.7647058823529411,0.76,,
0.00,0.00,,
0.00,0.00,,
0.9565217391304348,0.96,,
0.80,0.80,,
0.84,0.84,,
0.60,0.60,,
0.88,0.88,,
0.6630434782608696,0.66,,
0.9047619047619048,0.90,,
0.6621621621621622,0.66,,
0.9285714285714286,0.93,,
0.35,0.35,,
0.40,0.40,,
0.50,0.50,,
0.5454545454545454,0.55,,
0.40,0.40,,
0.8947368421052632,0.89,,
0.9285714285714286,0.93,,
0.8148148148148149,0.81,,
0.9333333333333333,0.93,,
0.65,0.65,,
0.84,0.84,,
0.88,0.88,,
0.9032258064516129,0.90,,
0.88,0.88,,
0.8181818181818181,0.82,,
0.8181818181818181,0.82,,
0.9333333333333333,0.93,,
0.35,0.35,,
0.8387096774193549,0.84,,
0.33333333333333337,0.33,,
0.3666666666666667,0.37,,
0.33333333333333337,0.33,,
0.7031963470319635,0.70,,
0.33333333333333337,0.33,,
