0.002283105,0.002283105,Mean:,0.036745638
0.052631578947368474,0.052631579,Stdev:,0.022084866
0.071428571,0.071428571,,
0.037037037,0.037037037,,
0.043478261,0.043478261,,
0.066666667,0.066666667,,
0.050000000000000044,0.05,,
0.040000000000000036,0.04,,
0.040000000000000036,0.04,,
0.032258064516129004,0.032258065,,
0.040000000000000036,0.04,,
0.045454545454545414,0.045454545,,
0.045454545454545414,0.045454545,,
0.029411765,0.029411765,,
0.066666667,0.066666667,,
0.018867924528301883,0.018867925,,
0.050000000000000044,0.05,,
0.00304878,0.00304878,,
0.045454545454545414,0.045454545,,
0.050000000000000044,0.05,,
0.050000000000000044,0.05,,
0.032258064516129004,0.032258065,,
0.028571429,0.028571429,,
0.033333333333333326,0.033333333,,
0.033333333333333326,0.033333333,,
0.033333333333333326,0.033333333,,
0.033333333333333326,0.033333333,,
0.071428571,0.071428571,,
0.037037037,0.037037037,,
0.040000000000000036,0.04,,
0.033333333333333326,0.033333333,,
0.040000000000000036,0.04,,
0.045454545454545414,0.045454545,,
0.045454545454545414,0.045454545,,
0.066666667,0.066666667,,
0.052631578947368474,0.052631579,,
0.043478261,0.043478261,,
0.066666667,0.066666667,,
0.033333333333333326,0.033333333,,
0.040000000000000036,0.04,,
0.050000000000000044,0.05,,
0.032258064516129004,0.032258065,,
0.028571429,0.028571429,,
0.033333333333333326,0.033333333,,
0.033333333333333326,0.033333333,,
0.050000000000000044,0.05,,
0.018867924528301883,0.018867925,,
0.071428571,0.071428571,,
0.037037037,0.037037037,,
0.040000000000000036,0.04,,
0.040000000000000036,0.04,,
0.045454545454545414,0.045454545,,
0.045454545454545414,0.045454545,,
0.029411765,0.029411765,,
0.066666667,0.066666667,,
0.052631578947368474,0.052631579,,
0.043478261,0.043478261,,
0.066666667,0.066666667,,
0.03125,0.03125,,
0.033333333333333326,0.033333333,,
0.040000000000000036,0.04,,
0.010869565217391353,0.010869565,,
0.023809523809523836,0.023809524,,
0.013513513513513487,0.013513514,,
0.071428571,0.071428571,,
0.050000000000000044,0.05,,
0.033333333333333326,0.033333333,,
0.045454545454545414,0.045454545,,
0.045454545454545414,0.045454545,,
0.033333333333333326,0.033333333,,
0.052631578947368474,0.052631579,,
0.071428571,0.071428571,,
0.037037037,0.037037037,,
0.066666667,0.066666667,,
0.050000000000000044,0.05,,
0.040000000000000036,0.04,,
0.040000000000000036,0.04,,
0.032258064516129004,0.032258065,,
0.040000000000000036,0.04,,
0.045454545454545414,0.045454545,,
0.045454545454545414,0.045454545,,
0.066666667,0.066666667,,
0.050000000000000044,0.05,,
0.032258064516129004,0.032258065,,
0.033333333333333326,0.033333333,,
0.033333333333333326,0.033333333,,
0.033333333333333326,0.033333333,,
0.00456621,0.00456621,,
0.033333333333333326,0.033333333,,
0.008695652,0.008695652,,
0.071428571,0.071428571,,
0.037037037,0.037037037,,
0.004672897,0.004672897,,
0.033333333333333326,0.033333333,,
0.040000000000000036,0.04,,
0.045454545454545414,0.045454545,,
0.045454545454545414,0.045454545,,
0.029411765,0.029411765,,
0.066666667,0.066666667,,
0.052631578947368474,0.052631579,,
0.043478261,0.043478261,,
0.066666667,0.066666667,,
0.03125,0.03125,,
0.033333333333333326,0.033333333,,
0.040000000000000036,0.04,,
0.010869565217391353,0.010869565,,
0.013513513513513487,0.013513514,,
0.050000000000000044,0.05,,
0.002932551,0.002932551,,
0.032258064516129004,0.032258065,,
0.014285714285714235,0.014285714,,
0.033333333333333326,0.033333333,,
0.000816993,0.000816993,,
0.033333333333333326,0.033333333,,
0.033333333333333326,0.033333333,,
0.050000000000000044,0.05,,
0.033333333333333326,0.033333333,,
0.009259259,0.009259259,,
0.00456621,0.00456621,,
0.018867924528301883,0.018867925,,
0.001447178,0.001447178,,
0.071428571,0.071428571,,
0.037037037,0.037037037,,
0.00234192,0.00234192,,
0.040000000000000036,0.04,,
0.033333333333333326,0.033333333,,
0.008196721,0.008196721,,
0.040000000000000036,0.04,,
0.045454545454545414,0.045454545,,
0.045454545454545414,0.045454545,,
0.005952381,0.005952381,,
0.029411765,0.029411765,,
0.066666667,0.066666667,,
0.052631578947368474,0.052631579,,
0.043478261,0.043478261,,
0.066666667,0.066666667,,
0.005235602,0.005235602,,
0.002898551,0.002898551,,
0.03125,0.03125,,
0.033333333333333326,0.033333333,,
0.006535948,0.006535948,,
0.040000000000000036,0.04,,
0.023809523809523836,0.023809524,,
0.014285714285714235,0.014285714,,
0.009708738,0.009708738,,
0.052631578947368474,0.052631579,,
0.071428571,0.071428571,,
0.033333333333333326,0.033333333,,
0.037037037,0.037037037,,
0.043478261,0.043478261,,
0.050000000000000044,0.05,,
0.033333333333333326,0.033333333,,
0.033333333333333326,0.033333333,,
0.040000000000000036,0.04,,
0.033333333333333326,0.033333333,,
0.040000000000000036,0.04,,
